6a,7,43,44a
0.0075,0.25,0,0
0.0175,0.25,0,0
0.0225,0.25,0,0
0.01,0.25,0,0
0.0225,0.25,0,0
0.0075,0.25,0,0
0.0075,0.25,0,0
0.01,0.25,0,0
0.0125,0,0,0
0.0125,0,0,0
0.045,0,0,0
0.0175,0,0,0
0.0225,0.25,0,0
0.1725,0.25,0,0
0.0625,0.25,0,0
0.055,0.25,0,0
0.125,0.25,0,0
0.05,0.25,0,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.015,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0175,0.5,0,0
0.015,0.5,0,0
0.015,0.5,0,0
0.0175,0.5,0,0
0.02,0,0,0
0.0325,0,0,0
0.08,0,0,0
0.01,0,0,0
0.01,0.25,0,0
0.015,0.25,0,0
0.0075,0.25,0,0
0.0825,0.25,0,0
0.055,0,0,0
0.0175,0,0,0
0.055,0,0,0
0.04,0,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.02,0.25,0,0
0.0575,0.25,0,0
0.0225,0,0,0
0.0175,0,0,0
0.025,0,0,0
0.0125,0,0,0
0.02,0,0,0
0.1325,0,0,0
1.0475,0,0,0
0.7075,0,0,0
1.135,0.25,0,0
1.4125,0.25,0,0
0.435,0.25,0,0
0.21,0.25,0,0
0.17,0,0,0
0.17,0,0,0
0.185,0,0,0
0.1575,0,0,0
0.13,0,0,0
0.1275,0,0,0
0.1025,0,0,0
0.09,0,0,0
0.1075,0,0,0
0.1,0,0,0
0.0825,0,0,0
0.0925,0,0,0
0.0625,0.25,0,0
0.0575,0.25,0,0
0.0875,0.25,0,0
0.0975,0.25,0,0
0.11,0,0,0
0.1175,0,0,0
0.095,0,0,0
0.0625,0,0,0
0.08,0.25,0,0
0.065,0.25,0,0
0.56,0.25,0,0
0.135,0.25,0,0
0.1175,0,0,0
0.755,0,0,0
1.065,0,0,0
0.255,0,0,0
0.09,0,0,0
0.225,0,0,0
0.1,0,0,0
0.085,0,0,0
0.0975,0.25,0,0
0.1,0.25,0,0
0.1025,0.25,0,0
0.0325,0.25,0,0
0.01,0.25,0,0
0.015,0.25,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.01,0,0,0
0.015,0,0,0
0.01,0,0,0
0.01,0,0,0
0.0075,0.25,0,0
0.0075,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0,0.25,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.0275,0.5,0,0
0.015,0.5,0,0
0.02,0.5,0.125,0
0,0.5,0.25,0
0,0,0.625,0
0,0,0,0
0,0,0,0
0,0,0,0
0.02,0.25,0,0
0.0075,0.25,0,0
0.0025,0.25,0,0
0.0075,0.25,0,0
0.0175,0,0,0
0.0175,0,0,0
0.025,0,0,0
0.0125,0,0,0
0.0675,0.25,0,0
0.035,0.25,0,0
0.015,0.25,0,0
0.01,0.25,0,0
0.025,0,0,0
0.0225,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.0075,0.25,0,0
0.0125,0.25,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.0075,0,0,0
0.0075,0,0,0
0.01,0,0,0
0.0075,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.0075,0,0,0
0.01,0.25,0,0
0.005,0.25,0,0
0.01,0.25,0,0
0.21,0.25,0,0
0.385,0,0,0
0.09,0,0,0
0.0875,0,0,0
0.0825,0,0,0
0.0975,0,0,0
0.6425,0,0,0
0.66,0,0,0
0.24,0,0,0
0.0825,0.25,0,0
0.0725,0.25,0,0
0.08,0.25,0,0
0.0925,0.25,0,0
0.0875,0.25,0,0
0.07,0.25,0,0
0.035,0.25,0,0
0.0275,0.25,0,0
0.1575,0.25,0,0
0.015,0.25,0,0
0.005,0.25,0,0
0.02,0.25,0,0
0.0175,0,0,0
0.005,0,0,0
0.0975,0,0,0
0.205,0,0,0
0.07,0.25,0,0
0.06,0.25,0,0
0.0375,0.25,0,0
0.02,0.25,0,0
0.085,0,0,0
0.0625,0,0,0
0.21,0,0,0
0.155,0,0,0
0.025,0.25,0,0
0.005,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.14,0.25,0,0
0.155,0.25,0,0
0.0025,0.25,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.0225,0.25,0,0
0,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.005,0.25,0,0
0.0175,0.25,0,0
0.04,0.25,0,0
0.02,0.25,0,0
0.0175,0,0,0
0.015,0,0,0
0.0175,0,0,0
0.015,0,0,0
0.015,0,0,0
0.065,0,0,0
0.0225,0,0,0
0.01,0,0,0
0.015,0.25,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.02,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0075,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0075,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0075,0,0,0
0.0125,0,0,0
0.0125,0.25,0,0
0.0075,0.25,0,0
0.0075,0.25,0,0
0.01,0.25,0,0
0.01,0,0,0
0.01,0,0,0
0.0075,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.3275,0.25,0,0
0.135,0,0,0
0.695,0,0,0
0.655,0,0,0
0.2075,0,0,0
0.08,0,0,0
0.0575,0,0,0
0.19,0,0,0
0.1225,0,0.25,0
0.375,0.25,0,0
0.0425,0.25,0,0
0.01,0.25,0,0
0.0425,0.25,0,0
0.01,0.25,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.015,0.25,0,0
0.015,0,1.375,0
0.0075,0,0,0
0.025,0,0,0
0.0225,0,0,0
0.015,0.25,0,0
0.0475,0.25,0,0
0.0175,0.25,0,0
0.0225,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.035,0.25,0,0
0,0.25,0,0
0.0125,0,0,0
0.0075,0,0,0
0.005,0,0,0
0,0,0,0
0.025,0.25,1.25,0
0.015,0.25,1.75,0
0.0125,0.25,2.125,0
0.0075,0.25,2.125,0
0.015,0,1.625,0
0.02,0,1.625,0
0.0125,0,2,0
0.0125,0,2.375,0
0,0.25,1.5,0
0.0075,0.25,1.75,0
0.01,0.25,1.5,0
0.0125,0.25,1.5,0
0.0125,0,1.5,0
0.0075,0,1.375,0
0.0125,0,1.25,0
0.0175,0,1.125,0
0.0125,0.25,1.25,0
0.06,0.25,1.125,0
0.025,0.25,1.125,0
0.015,0.25,1.125,0
0.0125,0,1.25,0
0.0175,0,1.25,0
0.01,0,1.125,0
0.0125,0,1,0
0.015,0.25,1.125,0
0.01,0.25,1.25,0
0.0175,0.25,1.125,0
0.0175,0.25,1.125,0
0.035,0,1.125,0
0.0175,0,1.125,0
0.0175,0,1.25,0
0.0125,0,1.125,0
0.015,0,1.25,0
0.0175,0,1,0
0.015,0,1.125,0
0.015,0,1.375,0
0.015,0,1.125,0
0.015,0,1.125,0
0.0125,0,1.125,0
0.02,0,1.25,0
0.0125,0.25,1.25,0
0.01,0.25,1.25,0
0.04,0.25,1,0
0.9,0.25,1.125,0
0.9075,0,1.375,0
0.52,0,1.25,0
0.1375,0,1.125,0
0.2475,0,1.125,0
0.3675,0,1.125,0
0.1075,0,1.375,0
0.105,0,1.25,0
0.105,0,1.25,0
0.1125,0,1,0
0.125,0,1.25,0
0.0975,0,1.25,0
0.07,0,1.25,0
0.08,0.25,1.125,0
0.085,0.25,1.125,0
0.1175,0.25,1.25,0
0.1025,0.25,1.25,0
0.1,0,1.25,0
0.09,0,1.125,0
0.0825,0,1,0
0.0775,0,1.375,0
0.085,0,1.25,0
0.6375,0,1.25,0
1.1775,0,1,0
0.2525,0,1.125,0
0.1,0.25,1.375,0
0.085,0.25,1.25,0
0.085,0.25,1.25,0
0.0825,0.25,1,0
0.1,0,1.25,0
0.1575,0,1.375,0
0.1025,0,1.125,0
0.0875,0,1.25,0
0.01,0.25,1,0
0.0075,0.25,1.375,0
0.01,0.25,1.25,0
0.0125,0.25,1.25,0
0.025,0,1.125,0
0.0375,0,1,0
0.28,0,1.375,0
0.015,0,1.25,0
0.015,0,1.25,0
0.0175,0,1.125,0
0.3875,0,1.125,0
0.71,0,1.375,0
0.2575,0.25,1.25,0
0.0125,0.25,1.25,0
0.01,0.25,1.125,0
0.0075,0.25,1.125,0
0.025,0,1.375,0
0.0175,0,1.25,0
0.02,0,1.125,0
0.015,0,1.125,0
0.0225,0,1.25,0
0.0125,0,1.375,0
0.0075,0,1.25,0
0.0125,0,1.125,0
0.015,0.25,1.125,0
0.0125,0.25,1.375,0
0.0025,0.25,1.25,0
0.01,0.25,1.25,0
0.015,0,1.125,0
0.0225,0,1.125,0
0.015,0,1.375,0
0.0175,0,1.25,0
0.01,0.25,1.25,0
0.0175,0.25,1.125,0
0.01,0.25,1.125,0
0.01,0.25,1.375,0
0.0075,0,1.25,0
0.0125,0,1.25,0
0.0425,0,1,0
0.08,0,1.375,0
0.06,0.25,1.375,0
0.1125,0.25,1.25,0
0.0775,0.25,1.125,0
0.1,0.25,1.125,0
0.0875,0,1.375,0
0.035,0,1.25,0
0.015,0,1.25,0
0.0225,0,1.125,0
0.015,0.25,1.125,0
0.02,0.25,1.5,0
0.02,0.25,1.25,0
0.015,0.25,1,0
0.485,0,0.75,0
0.4425,0,1.25,0
0.42,0,1,0
0.3,0,1,0
0.3,0,0.875,0
0.315,0,0.625,0
1.295,0,0.875,0
1.085,0,1.125,0
0.355,0.25,1,0
0.1925,0.25,0.875,0
0.7375,0.25,1.125,0
0.8875,0.25,1.375,0
0.985,0,1.375,0
0.2825,0,1.25,0
0.125,0,1.125,0
0.1225,0,1.125,0
0.1025,0.25,1.5,0
0.0975,0.25,1.25,0
0.0875,0.25,1.25,0
0.085,0.25,1.125,0
0.1025,0,1.25,0
0.075,0,1.375,0
0.065,0,1.25,0
0.1025,0,1.25,0
0.09,0,1.25,0
0.0925,0,1.25,0
0.1125,0,1.375,0
0.0975,0,1.25,0
0.1025,0.25,1.25,0
0.07,0.25,1.125,0
0.0625,0.25,1.375,0
0.07,0.25,1.25,0
0.085,0,1.375,0
0.6525,0,1.125,0
0.7575,0,1.125,0
0.465,0,1.5,0
0.1075,0,1.25,0
0.0825,0,1.25,0
0.4325,0,1.125,0
0.2075,0,1.125,0
0.0775,0.25,1.5,0
0.0875,0.25,1.25,0
0.09,0.25,1.125,0
0.005,0.25,1.125,0
0.0075,0,1.375,0
0.0075,0,1.375,0
0.0125,0,1.25,0
0.0075,0,1.125,0
0.015,0,1.125,0
0.0225,0,1.375,0
0.0075,0,1.375,0
0.0075,0,1.25,0
0.0075,0.25,1.125,0
0.0125,0.25,1.125,0
0.0175,0.25,1.5,0
0.1425,0.25,1.25,0
0.2225,0,1.25,0
0.03,0,1.125,0
0.0125,0,1.125,0
0.0175,0,1.5,0
0.0125,0.25,1.25,0
0.005,0.25,1.25,0
0,0.25,1,0
0.0025,0.25,1.375,0
0.0325,0,1.375,0
0.005,0,2.25,0
0.005,0,1.875,0
0,0,1.625,0
0,0,1.5,0
0.0025,0,1.25,0
0,0,1.25,0
0,0,1.125,0
0.01,0.25,1.125,0
0.005,0.25,1.5,0
0,0.25,1.25,0
0.0025,0.25,1.25,0
0,0,1.125,0
0,0,1.25,0
0.01,0,1.375,0
0.0025,0,1.375,0
0.0175,0.25,1.125,0
0.02,0.25,1.125,0
0.03,0.25,1.375,0
0.065,0.25,1.375,0
0.0175,0,1.25,0
0.02,0,1.125,0
0.015,0,1.125,0
0.0875,0,1.5,0
0.0275,0,1.25,0
0.02,0,1.25,0
0.0225,0,1.25,0
0.0225,0,1.125,0
0.0225,0.25,1.5,0
0.0225,0.25,1.25,0
0.0175,0.25,1.25,0
0.015,0.25,1.125,0
0.0175,0,1.25,0
0.015,0,1.5,0
0.015,0,1.25,0
0.0175,0,1.25,0
0.015,0,1.125,0
0.235,0,1.375,0
0.355,0,1.375,0
0.2625,0,1.25,0
0.2425,0,1.25,0
0.22,0,1.125,0
0.16,0,1.375,0
0.1625,0,1.375,0
0.195,0.25,1.25,0
0.4225,0.25,1.125,0
0.335,0.25,1.125,0
0.1625,0.25,1.5,0
0.0875,0,1.375,0
0.085,0,1.25,0
0.1,0,1.125,0
0.085,0,1.25,0
0.0725,0,1.375,0
0.1225,0,1.375,0
0.13,0,1.125,0
0.11,0,1.125,0
0.115,0,1.375,0
0.1075,0,1.375,0
0.065,0,1.25,0
0.0775,0,1.25,0
0.0725,0.25,1.125,0
0.0675,0.25,1.375,0
0.1025,0.25,1.375,0
0.125,0.25,1.25,0
0.1175,0,1.125,0
0.635,0,1.25,0
0.735,0,1.375,0
0.72,0,1.375,0
0.4575,0,1.25,0
0.085,0,1.125,0
0.09,0,1.25,0
0.095,0,1.375,0
0.125,0.25,1.25,0
0.2925,0.25,1.25,0
0.48,0.25,1.125,0
0.0225,0.25,1.375,0
0.0125,0.25,1.75,0
0.36,0.25,3.25,0
0.245,0.25,2.375,0
0.435,0.25,1.375,0
0.0125,0,3.75,0
0.0075,0,1.25,0
0.0075,0,1.875,0
0.01,0,1.625,0
0.0075,0.25,2.125,0
0.0125,0.25,2,0
0.0125,0.25,1.875,0
0.0075,0.25,1.75,0
0.0125,0.25,2.25,0
0.0075,0.25,1.625,0
0.0025,0.25,1.875,0
0,0.25,1.875,0
0,0,2,0
0,0,1.625,0
0,0,1.75,0
0,0,1.875,0
0,0.25,2.625,0
0,0.25,1.625,0
0,0.25,1.625,0
0,0.25,1.875,0
0,0,2.375,0
0,0,1.75,0
0.0125,0,1.625,0
0.015,0,1.625,0
0.0075,0.5,2.375,0
0.01,0.5,1.625,0
0.015,0.5,1.375,0
0.0225,0.5,1.375,0
0.0275,0,1.75,0
0.015,0,1.75,0
0.0075,0,1.5,0
0,0,1.375,0
0,0.25,1.75,0
0.0075,0.25,1.5,0
0.0275,0.25,1.625,0
0.0175,0.25,1.5,0
0.01,0,1.75,0
0.015,0,1.25,0
0.015,0,1.625,0
0.0125,0,1.625,0
0.015,0,1.75,0
0.01,0,1.375,0
0.0125,0,1.375,0
0.0175,0,1.75,0
0.0175,0.25,1.875,0
0.025,0.25,1.5,0
0.0225,0.25,1.375,0
0.01,0.25,1.375,0
0.01,0,2.125,0
0.0125,0,1.625,0
0.0125,0,1.375,0
0.0125,0,1.375,0
0.01,0,1.875,0
0.01,0,1.625,0
0.01,0,1.625,0
0.01,0,1.375,0
0.02,0,1.625,0
0.015,0,1.625,0
0.01,0,1.5,0
0.015,0,1.625,0
0.01,0.25,1.625,0
0.01,0.25,1.375,0
0.0125,0.25,1.625,0
0.01,0.25,1.5,0
0.01,0,1.75,0
0.0075,0,1.375,0
0.01,0,1.375,0
0.0075,0,1.625,0
0.01,0,1.875,0
0.0075,0,1.5,0
0.01,0,1.25,0
0.01,0,1.625,0
0.005,0,1.875,0
0.0125,0,1.5,0
0.01,0,1.375,0
0.01,0,1.375,0
0.0125,0.25,2,0
0.0075,0.25,1.5,0
0.0075,0.25,1.5,0
0.0075,0.25,1.375,0
0.0125,0,1.625,0
0.0175,0,1.75,0
0.205,0,1.5,0
0.6375,0,1.5,0
0.1175,0.25,1.75,0
0.0975,0.25,1.375,0
0.0775,0.25,1.75,0
0.115,0.25,1.5,0
0.5025,0,1.625,0
0.015,0,1.625,0
0.0075,0,1.25,0
0.01,0,1.375,0
0.01,0.25,1.625,0
0.005,0.25,1,0
0.005,0.25,1,0
0.0125,0.25,1.5,0
0.01,0.25,1.375,0
0.0075,0.25,1.125,0
0.0075,0.25,1,0
0.0125,0.25,1.375,0
0.005,0.25,1.125,0
0.0125,0.25,1.125,0
0.0125,0.25,1,0
0.055,0.25,1.25,0
0.01,0,1.375,0
0.01,0,1.25,0
0.0775,0,1.125,0
0.0425,0,1.25,0
0.0075,0.25,1,0
0.04,0.25,1.375,0
0,0.25,1.25,0
0,0.25,1.375,0
0,0.25,0.875,0
0,0.25,1.125,0
0,0.25,1.375,0
0,0.25,1.375,0
0.0025,0.25,1,0
0,0.25,1.625,0
0,0.25,1.75,0
0,0.25,2.125,0
0,0.25,1.875,0
0,0.25,1.5,0
0,0.25,1.625,0
0,0.25,2,0
0.0025,0.25,2.375,0
0.03,0.25,1.75,0
0,0.25,1.625,0
0,0.25,1.625,0
0,0,2.625,0
0.0275,0,1.75,0
0.0175,0,1.75,0
0.02,0,1.625,0
0.0225,0,2.125,0
0.0125,0,2,0
0.0175,0,1.875,0
0.015,0,1.5,0
0.015,0.25,2,0
0.015,0.25,1.875,0
0.0225,0.25,1.875,0
0.0125,0.25,1.875,0
0.015,0,1.875,0
0.0125,0,1.625,0
0.015,0,2,0
0.0125,0,1.875,0
0.0175,0,2.375,0
0.015,0,1.5,0
0.0125,0,1.625,0
0.01,0,2,0
0.0125,0,2.25,0
0.0125,0,1.75,0
0.0125,0,1.5,0
0.015,0,1.75,0
0.0125,0.25,2.5,0
0.01,0.25,1.875,0
0.0075,0.25,1.5,0
0.01,0.25,1.625,0
0.0125,0,2.375,0
0.0075,0,1.875,0
0.0175,0,1.75,0
0.0125,0,1.625,0
0.01,0,1.875,0
0.015,0,2,0
0.015,0,1.875,0
0.01,0,1.75,0
0.0075,0,1.875,0
0.005,0,1.625,0
0.01,0,2,0
0.0075,0,1.875,0
0.0125,0,2.125,0
0.01,0,1.5,0
0.01,0,1.75,0
0.0075,0,2,0
0.0075,0.25,2.25,0
0.005,0.25,1.625,0
0.0725,0.25,1.625,0
0.1225,0.25,1.875,0
0.12,0,2.375,0
0.6625,0,1.75,0
0.6475,0,1.5,0
0.23,0,1.625,0
0.08,0.25,2.375,0
0.0775,0.25,1.875,0
0.08,0.25,1.75,0
0.06,0.25,1.5,0
0.2975,0.25,1.625,0
0.185,0.25,1.75,0
0.01,0.25,1.25,0
0.0075,0.25,1.125,0
0.0075,0,1.125,0
0.005,0,1.125,0
0.0075,0,1.375,0
0.01,0,1.125,0
0.0125,0.25,1.25,0
0.0075,0.25,1,0
0.015,0.25,1.125,0
0.0075,0.25,1.375,0
0.0125,0.25,2.25,0
0.01,0.25,1.625,0
0.0125,0.25,1,0
0.005,0.25,1.375,0
0.0075,0.25,1.75,0
0.0025,0.25,1.5,0
0,0.25,1.5,0
0,0.25,1.5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0.0175,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.0175,0.25,0,0
0.0125,0,0,0
0.0075,0,0,0
0.015,0,0,0
0.02,0,0.25,0
0.0125,0.25,0.5,0
0.0125,0.25,0.625,0
0.0125,0.25,0.5,0
0.02,0.25,0,0
0.0125,0,0,0
0.015,0,0,0
0.01,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.015,0.25,0,0
0.01,0,0,0
0.0125,0,0,0
0.0075,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0075,0,0,0
0.0075,0,0,0
0.01,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.0075,0,0,0
0.0175,0,0,0
0.5875,0,0,0
0.2375,0,0,0
0.1,0.25,0,0
0.1025,0.25,0,0
0.1225,0.25,0,0
0.135,0.25,0,0
0.08,0,0.125,0
0.0125,0,3.125,0
0.005,0,1.875,0
0.1775,0,0,0
0.505,0.25,0,0
0.005,0.25,0,0
0.0125,0.25,0,0
0.0025,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.01,0,0,0
0.0075,0,0,0
0.0075,0,0,0
0.01,0,0,0
0.0075,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0025,0,0,0
0.0575,0.25,0,0
0.05,0.25,0,0
0.0125,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.5,0,0
0,0.5,0,0
0,0.5,0,0
0.0075,0.5,0,0
0.0025,0,0,0
0.0025,0,0,0
0,0,0,0
0.0025,0,0,0
0.01,0,0,0
0.0025,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.015,0.25,0,0
0.04,0.25,0,0
0.0875,0.25,0,0
0.0225,0.25,0,0
0.0125,0,0,0
0.015,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.01,0,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0175,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.0125,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.01,0,0,0
0.6475,0,0,0
0.7,0,0,0
0.24,0,0,0
0.115,0,0,0
0.1775,0,0,0
0.5075,0,0,0
0.09,0,0,0
0.0625,0.25,0,0
0.0075,0.25,0,0
0.0075,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.055,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.005,0.25,0,0
0.005,0.25,0,0
0.005,0.25,0,0
0.01,0,0,0
0.025,0,0,0
0.025,0,0,0
0.02,0,0,0
0.01,0.25,0,0
0.0875,0.25,0,0
0.035,0.25,0,0
0.0375,0.25,0,0
0.035,0.25,0,0
0.15,0.25,0,0
0.055,0.25,0,0
0.02,0.25,0,0
0.0175,0,0,0
0.01,0,0,0
0.005,0,0,0
0.0025,0,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.005,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.0175,0.25,0,0
0.015,0.25,0,0
0.0025,0,0,0
0.0125,0,0,0
0.025,0,0,0
0.02,0,0,0
0.0175,0.25,0,0
0.0225,0.25,0,0
0.0225,0.25,0,0
0.02,0.25,0,0
0.015,0,0,0
0.015,0,0,0
0.0325,0,0,0
0.0175,0,0,0
0.0175,0.25,0,0
0.01,0.25,0,0
0.07,0.25,0,0
0.0225,0.25,0,0
0.015,0,0,0
0.015,0,0,0
0.0175,0,0,0
0.0175,0,0,0
0.02,0,0,0
0.02,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0575,0,0,0
1.125,0,0,0
0.875,0,0,0
0.2325,0,0,0
0.1525,0,0,0
0.15,0,0,0
0.15,0,0,0
0.1275,0.25,0,0
0.5875,0.25,0,0
0.2425,0.25,0,0
0.1,0.25,0,0
0.0675,0,0,0
0.085,0,0,0
0.0825,0,0,0
0.0925,0,0,0
0.13,0,0,0
0.14,0,0,0
0.1225,0,0,0
0.12,0,0,0
0.1075,0,0,0
0.0925,0,0,0
0.0875,0,0,0
0.085,0,0,0
0.065,0.25,0,0
0.0825,0.25,0,0
0.095,0.25,0,0
0.1225,0.25,0,0
0.115,0,0,0
0.65,0,0,0
0.6525,0,0,0
0.2375,0,0,0
0.11,0,0,0
0.2825,0,0,0
0.4375,0,0,0
0.1225,0,0,0
0.105,0.25,0,0
0.0525,0.25,0,0
0.0125,0.25,0,0
0.0075,0.25,0,0
0.005,0,0,0
0.01,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.0025,0.25,0,0
0.0075,0.25,0,0
0.0075,0,0,0
0.015,0,0,0
0.065,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0075,0,0,0
0.0075,0,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.005,0,0,0
0.0025,0,0,0
0.005,0,0,0
0,0,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.0075,0,0,0
0.0175,0,0,0
0.0575,0,0,0
0.0225,0,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.015,0.25,0,0
0.0225,0,0,0
0.0175,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.0125,0.25,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.03,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0175,0,0,0
0.015,0,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0175,0.25,0,0
0.015,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0225,0,0,0
0.1275,0,0,0
0.1325,0,0,0
0.1175,0,0,0
0.14,0,0,0
0.1225,0,0,0
0.1025,0,0,0
0.105,0,0,0
0.1125,0,0,0
0.0925,0,0,0
0.0875,0,0,0
0.18,0.25,0,0
0.4625,0.25,0,0
0.115,0.25,0,0
0.09,0.25,0,0
0.1,0,0,0
0.6625,0,0,0
0.6575,0,0,0
0.205,0,0,0
0.485,0.25,0,0
0.095,0.25,0,0
0.09,0.25,0,0
0.08,0.25,0,0
0.115,0,0,0
0.1375,0,0,0
0.0725,0,0,0
0.04,0,0,0
0.005,0,0,0
0.01,0,0,0
0.005,0,0,0
0.015,0,0,0
0.0075,0.25,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.005,0,0,0
0.0075,0,0,0
0.015,0,0,0
0.0675,0,0,0
0.2425,0,0,0
0.0175,0,0,0
0.01,0,0,0
0.0225,0,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0,0,0
0,0,0,0
0.005,0,0,0
0.01,0,0,0
0,0.25,0,0
0.0025,0.25,0,0
0.055,0.25,0,0
